Height,Weight
178.91,74.03
159.12,53.28
159.93,58.98
162.36,61.54
171.22,71.6
162.74,69.61
154.58,50.84
158.79,58.36
161.54,58.99
154.86,52.27
160.49,60.32
170.56,75.53
154.45,53.15
166.53,70.42
174.2,75.21
170.15,70.46
150.63,56.55
145.79,48.35
160.78,55.31
162.38,60.97
168.64,73.62
166.07,64.81
156.1,49.54
157.66,54.11
154.72,59.74
170.29,63.5
148.45,41.01
158.05,60.72
154.22,54.69
161.46,69.92
157.97,51.23
151.83,54.77
156.53,56.08
158.56,57.89
153.02,59.72
155.19,53.16
162.06,66.26
152.71,50.02
157.86,53.35
154.55,48.74
154.47,49.96
169.27,60.33
162.49,67.77
157.76,62.08
164.14,61.06
165.7,58.26
159.96,62.36
164.39,65.25
157.46,56.36
160.11,56.91
156.77,48.64
168.24,67.77
164.97,70.37
172.73,64.54
161.46,60.83
167.4,57.28
156.42,57.92
154.56,49.42
156.14,52.02
160.62,59.95
172.58,73.56
163.48,70.57
140.55,40.08
156.43,53.29
170.43,72.89
168.84,73.2
165.23,58.08
155.39,55.03
167.49,71.22
157.98,56.32
170.02,70.28
156.04,57.99
160.01,63.99
159.34,57.32
157.9,54.12
159.83,54.52
158.64,62.76
141.4,31.29
154.84,56.64
166.3,65.49
154.67,61.1
151.9,46.33
163.69,68.73
175.28,72.16
169.3,71.11
163.39,61.12
162.01,69.2
169.05,70.03
166.54,75.73
172.22,73.71
173.53,68.28
171.35,75.24
156.1,46.18
152.33,50.45
159.48,48.85
157.66,55.63
147.02,50.22
150.47,50.43
154.55,52.14
151.8,51.14
161.76,60.9
159.1,54.34
165.42,64.23
146.99,42.43
177.57,73.69
159.67,61.47
151.47,49.57
163.39,71.12
159.45,65.73
161.65,53.61
177.36,77.78
152.81,42.74
158.2,59.92
163.39,61.61
158.8,58.64
159.75,59.48
158.49,57.62
152.71,51.44
157.71,56.11
163.21,64.64
168.53,59.55
164.45,57.05
163.59,64.48
176.08,71.29
157.13,57.61
163.98,60.87
169.73,75.28
164.56,66.76
161.88,61.51
168.46,69.5
168.29,64.73
156.73,57.51
164.31,56.58
177.28,82.76
155.35,54
160.96,63.19
168.7,60.89
164.19,58.33
160.76,57.34
157.03,60.64
170.26,81.52
150.71,54.8
155.54,51.78
147.12,45.6
161.05,58.68
163.65,64.5
165.7,65.29
169,66.91
167,66.03
161.88,51.83
156.41,53.48
150.5,63.11
156.1,53.08
159.03,61.13
174.65,69.71
164.08,65.47
153.93,45.36
164.23,60.98
158.63,60.19
158.51,52.89
164.56,67.33
165.32,67.25
157.68,58.28
168.82,72.61
158.87,56.97
167.59,64.01
154.66,52.87
159.39,54.68
161.89,64.63
160.53,56.91
157.86,59.47
162.49,68.21
156.14,53.94
164.97,64.27
157.76,53.97
162.33,63.83
165.71,68.14
163.37,51.74
165.2,63.59
145.58,42.58
160.57,57.61
169.91,73.07
162.49,60.54
153.78,53.69
165.77,62.63
161.18,60.59
165.24,68.09
160.58,63.63
166.76,68.57
153.8,51.36
153.89,51.07
169.35,59.88
160.54,58.95
,75.65
161.49,61.59
154.73,54.33
155.68,53.67
164.67,70.24
160.69,63.08
163.34,63.9
158.97,69.66
170.97,72.75
162.72,62.26
163.17,64.67
153.7,56.11
163.96,60.47
167.73,68.49
156.72,53.07
161.73,67.66
159.94,56.61
173.4,70.57
161.02,65.34
158.72,62.77
165.9,62.09
166.14,66.67
167.18,70.73
168.48,67.01
166.58,65.11
163.43,62.52
164.14,67.55
165.55,63.5
157.06,63.97
163.58,63.52
164.6,67.87
169.42,78.71
162.36,64.79
164.22,61.27
168.22,76.7
154.78,53.8
158.54,59.33
159.98,55.48
153.82,55.1
159.49,65.71
170.95,74.85
150.85,56.17
161.73,61.08
167.18,77.4
159.06,48.35
162.95,59.16
178.19,74.39
173.38,77.95
152.32,52.38
148.38,43.74
155.72,62.17
161.42,60.5
166.19,58.08
156.2,58.7
157.81,60.24
161.13,54.51
170.11,75.48
163.79,65.02
163.01,58.79
170.21,75.49
159.21,65.41
165.82,72.8
167.99,68.72
163.32,55.04
159.09,62.59
160.23,67.56
160.61,59.83
164.64,68.72
154.96,53.54
164.45,64.15
160.39,54.68
160.38,62.89
163.49,67.88
160.57,61.51
154.45,51
153.51,53.57
168.6,68.63
171.78,73.99
160.25,54.89
171.54,79.39
166.12,71.77
149.85,51.59
169.09,67.62
170.51,66.5
157.46,58.66
165.38,58.55
165.66,68.75
156.47,61.96
168.39,70.17
159.05,52.16
176.1,76.01
160.62,52.61
165.13,63.78
154.11,58.34
166.08,69.96
160.28,69.64
160.08,59.71
163.82,64.63
161.72,64.37
157.76,56.46
170.35,69.15
163.97,66.41
167.65,66.53
162.12,56.95
171.75,77.62
169.01,74.46
158.85,56.66
175.41,79.26
163.06,59.1
165.27,70.08
160.47,60.47
159.75,64.82
156.21,57.19
158.77,59.93
167.18,62.92
159.26,57.44
,62.13
162.96,59.25
155,54.91
159.37,61.39
159.42,61.06
166.49,68.07
160.31,57.84
161.9,61.78
171.4,77.39
151.8,43.32
162.63,62.99
162.39,59.39
173.39,78.65
153.1,41.75
160.63,49.53
165.96,73.22
157.66,60.17
167.61,75.68
161.54,64.72
148.9,47.94
158.37,67.03
157.64,61.49
165.44,74.11
162,57.14
156.45,57.01
160.38,61.12
155.92,63.2
158.51,60.26
160.27,58.01
165.83,65.98
172.3,81.78
154.69,53.1
157.51,55.66
172.74,72.8
163.62,72.55
164.44,66.25
155.39,53.99
175.59,78.81
151.79,48.16
162.26,60.45
161.54,56.62
168.91,74.49
163.57,67.3
171.59,70.05
161.26,69.37
157.99,60.97
165.93,63.07
169.59,69.37
162.87,65.52
169.03,70.73
162.03,62.33
168.11,66.26
165.19,66.09
148.33,52.12
159.4,65.17
154.98,55.59
153.44,48.37
165.7,61.53
168.18,64.83
160.97,59.15
167.36,62.05
157.71,51.14
162.37,66.59
149.31,41.17
166.63,69.31
168.38,63.48
166.17,64.74
173.04,70.5
171.19,73.2
173.49,76.56
174.81,85.59
162.98,63.34
169.13,65.32
173.22,78.19
172.49,74.57
176.22,80.6
163.97,66.38
165.09,56.19
154.26,58.94
169.33,73.04
166.18,64.61
165.24,67.5
168.26,75.12
165.93,60.64
161.95,53.32
169.2,67.45
164.35,66.61
154.13,51.55
162.01,63.69
154.58,53.39
164.74,63.86
167.13,68.75
159.09,57.85
161,51.94
158.94,54.7
179.49,73.61
159.31,54.2
171.18,75.97
151.28,50.31
161.77,59.12
161.9,63.71
168.19,64.88
156.24,61.26
159.46,61.52
157.34,50.19
168.16,62.22
162.01,60.88
160.35,61.96
162.28,65.49
169.77,69.36
167.78,68.49
163.23,73.85
156.18,54.13
169.75,75
152.67,55.5
165.55,61.09
158.65,61.73
155.86,52.24
161.6,62.55
154.36,46.84
163.94,73.67
166.62,65.81
171.49,76.8
157.05,65.73
146.44,44.85
168.05,71.75
166.86,79.29
148.95,41.34
168.19,79.42
149.86,46.48
172.63,66.82
173.38,75.23
162.9,68.27
165.24,64.03
152.94,49.74
155.25,56.06
175.56,76.6
169.52,69.37
156.75,58.87
168.07,78.02
142.44,42.86
172.62,79.54
160.91,63.15
156.08,45.73
174,80.24
156.13,55.73
173.91,78.28
166.12,66.66
142.52,36.53
171.36,79.76
162.35,66.05
164.61,62.82
155.51,59.21
161.47,63.14
148.6,46.32
173.13,71.71
161.94,67.53
168.66,67.42
151.3,59.02
162.71,62.5
157.03,68.77
172.12,69.87
151.26,60.32
159.18,56.26
167.49,64.79
154.4,60.43
,72.04
159.55,51.86
160.95,58.08
171.09,74.24
158.92,58.45
160.2,64.05
158.08,53.91
154.13,54.86
157.84,53.2
153.68,53.38
157.95,59.72
163.8,64.38
165.78,67.22
169.64,69.13
152.12,49.27
168.16,76.7
172.47,68.37
150.08,45.83
175.59,74.76
169.7,63.41
162.94,65.76
160.69,62.31
159.05,62.63
164.4,71.65
161.14,63.57
161.04,53.65
163.31,54.48
153.08,48.14
164.91,55.56
168.95,64.9
163.4,63.59
165.97,67.46
158.1,60.47
153.99,58.34
163.75,61.32
168.69,68.47
175.2,75.85
157.44,53.36
157.89,53.76
155.98,63.46
164.46,56.49
162.16,63.51
168.3,72.82
164.1,68.51
163.6,61.8
172.27,69.52
161.88,65.67
175.95,76.29
171.81,66.18
153.84,50.12
152.49,53.35
151.45,48.75
173.57,79.44
166.85,72.05
173.15,74.83
171.5,68.84
161.2,57.47
161.91,57.29
170.37,72.78
159.24,57.47
170.78,69.59
159.52,57.16
157.78,62.27
146.83,48.85
161.07,54.98
158.46,62.38
157.61,57.63
162,67.99
174.54,75.66
165.3,67.46
156.36,52.9
156.77,55.16
163.88,66.69
154.36,49.82
165.75,63.73
160.67,61.63
165.21,64.82
162.01,63.2
159.82,59.68
160.71,67.64
163.64,62.13
165.49,62.51
163.18,62.78
157.21,53.36
159.4,55.57
171.99,65.96
168.39,76.27
148.79,49.46
156.6,58.53
148.52,46.74
164.99,65.66
147.19,41.49
173,70.21
152.77,48.61
166.73,70.72
162.11,63
171.57,68.44
171.32,76.44
165.01,57.07
157.86,59.47
164.09,76.62
165.39,64.85
163.35,72.01
159.15,56.36
162.47,50.16
164.93,58.61
169.39,71.57
172.78,73.78
159.77,62.16
161.71,55.41
148.28,43.81
158.1,51.39
170.88,70.6
157.29,61.09
156.58,61
160.36,59.2
166.82,66.46
157.04,58.82
156.63,54.71
166.87,66.05
150.53,53.31
163.88,60.46
162.32,76.69
153.96,59.13
167.49,71.29
150.57,39.41
169.68,68.98
162.03,55.39
166.83,62.17
171.23,66.27
164.5,68.29
168.46,67.56
161.79,54.87
156.85,64.09
158.36,58.39
168.62,56.37
156.45,63.67
172.57,64.85
164.38,66.31
163.84,64.88
159.48,59
175.89,76.3
154.81,52.07
167.07,76.06
178.01,75.19
163.57,64.29
158.16,58.67
165.97,74.4
167.34,59.77
154.13,54.07
163.54,60.38
172.87,68.48
162.53,64.18
162.82,64.29
164.46,67.74
160.41,54.06
154.78,61.51
156.7,55.68
167,63.43
174.42,76.45
156.68,57.16
163.51,61.52
153.53,49.75
166.64,70.78
159.47,49.45
155.2,52.14
165.15,71.09
146,39.69
151.2,55.81
157.98,54.43
152.4,51.68
157.52,54.99
158.98,54.22
174.3,73.19
154.57,63.87
157.85,58.5
150.32,48.43
155.83,55.32
174.25,81.28
164.67,58.22
160.05,55.24
151.99,58.04
157.39,60.5
155.56,46.68
156.82,57.68
159.05,53.85
166.32,65.61
158.02,52.1
152.4,43.93
166.45,71.94
163.19,65.78
162.79,63.74
158.76,64.7
159.11,64.81
169.28,66.02
173.03,74.09
157.5,62.14
166.61,68.46
161.49,63.85
166.53,64.09
144.16,40.32
147.44,41.88
174.22,77.64
161.8,69.36
160.47,63.07
171.79,74.78
169.01,72.57
158.07,62
153.87,44.44
160.91,61.77
170.31,72.91
171.5,77.26
166.76,72.34
159.06,64.84
161.29,62.23
167.31,70.96
164.71,65.73
,49.94
180.17,79.81
151.55,48.68
157.98,62.27
168.43,66.94
166.82,67.26
149.5,44.7
161.77,60.31
160.44,59.3
153.92,48.52
159.58,50.63
159.29,54.34
158,55.75
162.2,56.88
154.88,56.75
169.42,61.62
153.17,61.1
158.9,58.71
160.04,63.23
155.95,53.63
162.59,55.25
157.73,49.6
165.74,67.83
172.82,73.43
166.64,61.75
165.54,63.5
161.84,65.43
165.02,61.11
158.97,60.21
167.83,73.91
154.09,55.16
164.71,67.89
158.3,59.93
161.35,66.69
155.16,57.68
162.99,57.7
168.3,69.74
145.31,45.13
160.84,59.36
149.81,48.07
163.56,69.05
168.56,69.29
163.92,59.27
169.15,70
164.49,68.92
151.8,60.55
160.91,70.76
162.36,66.6
165.78,73.25
168.63,67.16
164.73,61.24
169.91,68.73
167.38,68.26
161.92,60.56
158.74,62.39
167.79,64.09
158.43,61.56
161.14,61.15
163.9,59.48
163.19,63.16
161.18,56.26
164.45,66.82
162.31,68.12
155.12,50.7
160.48,53.07
163.11,62.42
156.21,46.58
162.5,64.58
155.59,59.63
166.77,62.09
162.88,61.24
172.03,66.91
143.84,40.59
147.86,44.85
152.5,57.01
151.12,56.97
166.51,60.49
160.19,59.49
159.68,54.54
166.31,62.65
170.99,67.62
153.43,55.44
159.49,66.22
163.79,63.51
162.04,56.54
160.97,62.61
159.5,56.03
159.75,58.94
160.34,54.56
155.93,59.3
165.25,64.55
154.04,55.28
162.27,57.58
165.63,68.26
172.63,73.67
158.25,58.24
169.6,57.32
165.67,58.58
164.63,66.18
155.72,55.58
163.91,67.23
157.54,53.06
156.92,54.41
163.16,64.14
158.35,62.37
149.94,48.85
165.76,67.86
161.76,57.88
169.91,63.66
150.29,50.82
150.21,51.47
154.85,49.87
167.13,60.94
168.71,71.1
146.15,43.63
157.24,51.97
165.62,65.12
175.74,74.41
162.58,69.88
162.45,57.81
168.32,64.37
165.54,65.26
157.31,56.6
169.71,76.47
159.77,62.33
158.43,61.18
169.78,68.7
162.27,56.59
169.79,74.97
168.92,65.41
149.11,46.26
160.47,62.61
165.48,55.68
160.24,56.45
157.73,60.65
164.05,58.69
160.77,72.49
162.79,64.48
158,59.21
155.43,46.99
170.83,64.8
181.45,79.39
153.8,49.09
159.03,56.74
157.17,49.05
158.28,56.15
162.72,52.83
152.9,58
173.31,73.18
166.17,61.06
166.73,67.36
151.16,48.37
165.05,58.89
167.33,72.49
150.64,49.18
167.82,64.68
165.58,69.17
166.86,63.78
158.97,60.75
168.68,73.48
165.43,59.9
166.07,58.68
170.64,72.27
163.23,67.31
163,64.61
155.2,54.62
173.34,71.78
161.09,57.14
167.34,72.52
165.11,70.79
156.74,54.71
176.37,77.17
166.2,69.77
164.7,64.81
164.82,69.67
157.04,65.57
162.41,56.79
162.36,63.9
154.22,52.93
162.51,71.04
174.34,70.95
155.7,62.59
154.66,51.28
162.87,63.98
173.26,65.99
170.24,73.49
,71.77
154.54,59.56
159.56,64.98
171.93,80.51
155.58,55.71
167.83,70.85
176.12,76.04
153.87,57.77
156.6,64.18
161.89,63.36
158.07,49.08
165.56,65.21
166.36,68.74
165.72,65.66
167.43,74.87
141.86,47.07
149.38,42.21
161.8,64.56
159.64,65.91
164.84,65.02
161.01,50.13
163.16,65.01
161.38,62.42
168.16,69.59
153.4,59.32
176.85,72.51
170.94,73.32
158.98,60.02
164.68,61.88
157.29,51.56
162.84,66.57
155.31,53.89
164.05,63.85
163.48,64.05
167.81,71.9
151.97,45.23
162.58,61.54
162.84,60.86
156.91,55.52
162.7,63.25
167.48,69
160.32,55.39
174.76,76.18
178.5,84.82
158.31,65.74
151.93,50.85
160.01,55.59
157.44,50.13
162.96,62.07
153.73,56.58
162.91,60.32
161.87,63.51
168.07,69.74
,69.27
172.3,72.74
147.6,43.67
156.29,52.25
159.75,68.65
160.29,62.75
162.75,57.71
158.52,65.02
163.36,65.25
167.34,75.45
169.23,64.04
157.55,55.87
156.13,62.21
154.5,51.54
153.9,49.58
152.72,54
144.41,44.16
155.71,58.18
151.66,49.86
176.78,78.71
170.03,61.75
148.96,43.78
154.2,53.22
157.07,57.75
169.89,73.88
155.05,59.74
159.9,61.11
168.57,71.49
166.81,72.53
154.1,45.61
160.44,54.86
166.74,74.64
149.77,41.63
161.42,59.56
169.28,68.69
165.29,63.53
152.15,53.74
157.56,58.4
174.47,78.52
170.81,78.34
158.81,57.67
154.43,57.12
149.07,54.25
164.75,62.52
179.18,88.95
168.28,63.75
159.41,61.12
153.5,53.74
164.67,64.9
156.54,64.4
164.84,67.83
160.69,67.58
163.67,55.59
156.88,67.11
152.73,48.95
150.65,41.75
170.03,61.24
160.12,64.03
166.47,67.72
160.11,65.01
160.95,61.64
165.66,69.6
153.31,57.99
173.15,72.73
164.45,64.4
166.11,64.19
159.88,59.54
170.46,73.28
155.62,45.92
165.33,60.47
165.82,58.65
165.08,62.51
164.7,70.05
152.88,53.5
176.89,71.22
146.49,57.13
156.39,58.3
146.2,47.71
167.13,65.22
159.9,54.74
175.39,75.5
162.63,66.58
151.13,58.48
163.15,68.74
167.1,72.29
157.98,55.59
159.58,55.82
154.11,51.13
154.39,52.11
152.81,52.66
148.96,43.45
163.31,67.16
154.31,51.45
168.12,68.64
166.83,65.42
156.34,58.86
161.03,68.28
157.34,56.8
162.69,61.6
164.02,67.35
161.28,61.2
159.18,50.39
159.54,56.37
159.15,56.19
150.97,50.74
163.81,57.93
154.16,58.98
161.82,61.62
151.89,46.62
161.35,58.93
173.89,77.16
169.29,72.39
169.47,66.63
165.5,62.03
176.53,80.75
160.12,59.44
154.13,52.09
150.12,46.91
152.41,51.91
159.49,54.06
156.34,55.74
171.4,74.6
164.57,63.68
158.6,55.08
169.05,68.05
157.95,50.39
165.89,61.89
172.3,70.88
162,75.34
155.79,48.74
168.45,62.84
162.85,60.92
160.29,53.03
147.86,46.16
160.02,54.52
150.72,49.98
160.1,57.49
161.34,59.16
157.73,61.86
160.48,59.99
165.27,69.66
174.46,75.26
160.11,59.02
160.68,56.34
162.34,59.43
147.8,48.56
146.81,39.1
166.03,63.14
157.63,55.43
159,52.06
161.83,63.78
152.69,57.93
171.74,71.56
148.3,38.92
154.71,54.55
170.14,64.83
153.84,48.44
156.52,55.9
158.65,57.46
157.05,52.98
154.61,52.22
168.04,73.64
154.79,50.31
153.66,50.73
168.07,69.71
163.87,63.06
161.13,64.22
158.27,59.59
159.76,56.72
163.86,60.16
164.46,60.57
160.88,65.64
159.54,55.83
161.28,66.33
162.7,67.93
163.44,62.97
160.23,61.66
163.58,63.11
164.29,62.98
170.67,71.82
162.22,57.53
160.82,62.27
150.7,46.5
159.1,60.97
153.47,52.66
156.61,51.97
154.52,48.66
164.13,55.15
153.98,54.6
163.01,66.51
164.36,73.34
152.32,47
165.85,62.96
162.16,58.77
160.45,64.41
167.54,67.99
168.02,73.59
159.49,54.62
167,64.44
154.87,62.79
162.8,67.71
169.71,71.14
168.72,60.15
167.3,71.74
151.79,47.15
162.83,65.66
151.62,50.06
159.49,64.28
167.46,56.93
160.51,63.29
169.23,72.64
163.91,65.36
156.87,49.91
171.16,73.73
160.72,52.96
155.25,56.06
163.23,60
177.79,80.08
173.65,69.74
171.47,77.83
162.67,74.99
158.77,55.13
161.39,65.03
160.12,58.76
166.97,63.34
167.96,68.24
168.13,76.08
166.71,62.75
159.21,61.19
161.89,62.57
154.43,49.49
161.32,51.75
161.12,66.21
157.63,52.34
163.56,57.94
162.11,69.69
158.11,52.89
161.16,60.56
162.77,60.53
162.3,51
159.12,60.38
168.75,66.13
162.21,62.21
161.75,70.27
164.47,62.77
168.28,69.79
158.73,53.21
166.32,67.01
155.37,50.61
163.55,59.39
159.31,62.7
154.86,52.39
159.42,53.37
158.02,57.15
168.14,76.11
161.98,61.82
167.14,70.92
161.52,58.34
151.08,49.39
161.82,58.64
153.75,50.06
172.34,74.2
152.44,53.37
163.46,63.19
163.31,59.53
,53.49
157.97,54.35
152.85,49.56
151.49,45.6
162.26,64.86
163.7,63.66
162.79,61.61
158.7,69.53
158.16,62.77
151.66,52.13
166.48,61.1
168.52,71.12
160.64,57.01
159.56,46.45
173.76,69.61
159.3,49.26
163.27,73.62
157.29,57.07
159.35,64.11
160.26,62.19
148.42,51.94
176.17,82.38
171.35,71.33
159.6,58.45
153.11,52.83
170.89,68.5
176.23,82.69
153.41,56.17
158.58,52.69
158.07,64.48
152.59,63.09
166.37,66.58
155.55,59.21
152.86,57.31
156.15,52.74
174.13,68.85
172.66,71.59
153.67,54.88
157.6,64.06
152.87,45.07
168.27,70.04
167.45,62.23
161.65,55.11
157.88,60.76
170.26,66.01
159.3,51.54
148.84,48.56
169.86,66.25
165.56,68.01
161.74,55.49
160.57,61.19
161.2,60.04
167.85,68.36
163.99,64.79
170.43,67.39
165.2,58.75
158.3,63.19
173.67,74.3
156.24,61.88
160.42,59.98
158.03,60.61
166.53,61.06
163.99,62.34
165.34,70.79
157.01,53.67
164.23,61.71
168.23,69.09
161.84,58
157.02,55.15
161.42,64.39
162.19,62.21
161.43,61.12
168.04,68.75
158.47,50.26
174.94,75.11
165.73,62.22
151.68,49.81
154.99,54.81
150.14,47.57
156.63,52.47
158.41,58.25
167.73,59.99
163.22,59.6
156.34,56.48
156.53,60.93
165.75,62.33
164.31,54.47
163.08,65.15
156.31,56.92
159.45,62.37
152.72,50.61
169.65,64.76
162.84,59.77
152.74,58.85
163.95,64.95
164.48,66.28
161.49,65.34
157.36,57.75
157.87,60.79
164.86,69.21
159.88,62.04
148.62,51.61
166.84,65.54
158.34,60.83
152.15,54.24
164.3,65.5
164.73,71.87
154.1,56.08
162.02,58.15
172.92,82.87
159.3,52.64
154.75,52.07
160.92,55.39
170.7,70.84
148.14,53.09
172.76,77.93
152.44,60.48
162.85,66.63
176.39,74.56
166.93,63.51
168.6,69.6
164.5,61.59
159.59,64.67
144.65,48.61
156.85,51.26
172.07,69.24
165.75,70.38
160.13,54.4
161.11,60.04
152.25,56.02
171.26,71.06
161.42,58.59
161.53,65.99
162.44,59.92
159.11,66.56
148.89,51.73
157.6,52.85
165.31,67.67
163.97,61.03
157.94,60.73
153.42,53.85
143.96,44.12
158.62,60.03
165.52,68.94
157.28,52.56
138.73,32.38
141.58,49.04
158.18,59.01
158.93,57.23
158.52,64.76
152.85,44.79
156.64,61.11
171.03,74.81
174.7,80.04
153.78,46.51
162.07,65.97
166.97,65.36
152.96,49.53
159.75,53.62
169.37,66.75
159.34,50
166.24,63.78
156.73,56.61
171.53,71.54
156.5,53.12
162.41,67.97
168.39,69.46
173.29,73.9
169.27,73.55
163.38,67.43
170.93,73.72
157.14,48.41
156.57,53.46
157.67,46.78
163.49,57.39
175.61,75.15
161.09,62.79
167.34,68.52
160.89,63.02
168.17,67.07
174.72,76.63
164.35,69.21
164.44,69.39
166.64,69.96
168.24,65.87
165.37,71.48
167.05,69.26
169.35,67.33
157.29,59.31
167.8,72.71
170.59,72.67
144.72,40.45
162.77,71.48
160.55,63.71
147.27,41.78
159.1,58.77
170.88,66.45
175.47,74.22
158.44,59.32
164.75,72.38
158.07,55.68
179.43,83.14
166.09,63.83
160.81,60.97
168.31,72
168.36,60.22
160.64,54.08
163.62,53.22
177.84,85.56
177.13,72.41
157.2,50.31
163.1,71.76
158.77,57.2
163.21,56.65
159.52,56.59
158.12,55.6
160.17,60.76
157.37,59.41
150.31,52.37
168.61,68.1
165.29,67.69
154.22,59.26
159.12,56.15
154.83,48.03
174.88,80.87
161.53,65.51
163.11,66.04
163.71,69.41
144.25,43.24
170.2,68.83
175.24,83.3
151.79,45.52
,59.66
156.41,62.17
160.4,63.81
147.42,45.58
169.12,65
170.14,63.51
167.74,62.54
164.09,67.42
167.48,61.66
166.76,65.11
153.08,51.29
159.86,59.35
167.94,76.01
163.34,60.27
163,67.73
162.65,62.91
159.12,55.49
161.46,61.14
155.72,54.26
164.19,54.13
162.3,57.43
150.72,47.76
167.95,65.03
164.25,66.22
153.2,50.79
169.81,74.5
159.66,60.8
152.84,50.25
160.74,58.28
160.37,53.21
170.72,74.88
152.81,59.34
175.18,69.14
157.21,69.61
172.06,78.18
157.64,56.76
157.97,55.15
164.43,60.14
162.46,72.44
162.37,63.35
160.06,65.52
160.91,65.35
156.81,48.28
165.91,70.07
157.06,53.69
168.03,65.85
168.71,64.47
161.36,59.79
165.61,67.17
165.62,59.07
171.35,70.9
159.97,58.93
157.88,55.24
166.1,64.83
174.81,79.39
173.19,72.14
152.51,44.01
156.04,54.25
171.26,75.72
161.49,53.39
167.11,54.28
159.1,61.97
162.11,62.06
164.86,61.15
158.56,53.49
151.76,46.43
162.29,67.57
165.55,65.93
167.08,61.99
155.64,50.03
145.29,47.16
165.13,65.04
158.73,62.18
151.73,58.52
168.86,67.38
154.84,55.86
158.73,53.82
165.71,70.49
161.98,58.19
149.53,41.85
151.95,63.29
163.76,66.61
159.05,58.04
163.22,55.51
166.44,58.48
158.4,67.46
165.17,62.08
160.85,65.44
175.1,71.46
161.2,60.8
165.31,62.22
153.89,52.81
160.54,60.64
156.53,53.87
148.3,46.3
169.29,71.77
148.65,58.41
160.66,65.24
176.39,77.03
158.62,55.61
160.19,42.38
160.75,55
167.89,70.11
163.91,56.69
162.71,59.56
162.24,59.06
176.81,77.12
171.17,76.94
159.64,57.84
159.86,56.38
168.05,70.72
161.04,65.91
166.3,70.57
152.39,52.53
158.94,50.52
154.48,60.73
162.78,57.6
158.11,55.35
163.8,67.23
153.41,57.6
156.16,49.01
163.82,63.42
152.2,56.95
142.41,40.63
171.26,71.35
159.11,52.08
151.8,47.7
167.63,64.36
151.92,49.74
171.94,74.35
154.97,49.43
156.95,56.1
161.1,60.16
155.78,63.41
162.56,66.08
176.06,70.07
156.45,55.44
164.81,59.25
168.31,64.09
162.76,60.04
157.29,59.75
161.93,58.91
162.55,59.23
153.17,54.71
167.78,71.52
173.84,69.66
164.31,53.99
161.58,56.13
147.24,53.85
160,61.99
159.15,59.75
167.1,72.95
153.02,61.47
163.87,56.51
163.67,68.91
157.04,55.01
159.86,57.94
155.03,50.5
161.06,58.6
145.98,43.69
159.84,61.96
168.15,68.65
151.39,52.27
162.21,53.05
159.97,70.05
160.06,59.88
168.7,64.84
165.06,67.21
150.54,45.65
174.52,74.89
163.66,62.6
160.21,57.92
170.36,72.76
159.38,63.45
168.57,70.95
152.73,55.76
159.37,60.21
171.31,73.68
164.48,64.47
157.96,54.33
160.88,57.33
168.35,65.72
152.13,58.59
160.57,64.6
175.51,80.29
168.06,62.61
155.67,54.22
153.1,48.47
160.57,63.39
161.33,54.8
157.01,52.73
169.05,71.97
163.79,60.47
154.61,54.58
161.56,61.98
155.72,55.29
160.17,52.83
142.49,47.61
160.51,57.3
160.11,63.18
169.98,66.17
164.6,72.52
163.85,61.06
176.03,81.09
155.89,50.49
167.07,72.97
173.89,79.9
152.65,55.68
158.87,56.23
166.63,68.7
171.84,79.3
163.51,58.65
154.72,56.17
157.46,50.32
150.2,58.76
159.68,50.56
165.37,64.54
156.62,51.06
148.93,46.48
176.88,80.55
171.58,72.9
157.94,61.51
158.27,61.8
154.58,51.81
168.06,66.53
147.64,44.63
166.74,65.29
168.85,67.68
161.61,65.34
158.53,62.17
166.27,72.14
161.09,56.56
155.87,56.66
162.87,66.59
150.74,45.4
166.24,67.96
146.79,46.86
149.93,52.98
168.09,64.7
162.6,62.01
164.06,70.28
165.35,64.58
154.26,51.36
,58.86
151,50.86
148.57,42.27
160.31,65.89
158.49,55.12
163.11,76.45
159.98,63.01
159.1,56.24
151.73,56.63
159.27,61.5
147.66,40.53
166.97,61.53
154.55,44.33
160.44,62.61
161.3,56.02
160.3,61.6
175.72,79.83
165.39,69.8
159.2,49.51
162.51,62.16
161.67,56.97
165.97,63.77
162.74,58.32
173.68,71.45
155.24,45.86
164,62.34
176.15,82.85
161.02,60.93
144.18,35.91
162.13,60.1
149.48,54.18
168.27,74.2
160.21,60.98
161.96,60.15
158.79,58.59
157.04,56.17
161.27,55.88
154.99,54.63
161.26,60.39
156.28,53.37
159.14,55.68
163.05,62.52
167.13,71.35
162.02,54.81
155.41,49.71
150.76,48.13
159.27,64.77
157.29,51.55
157.46,59.61
147.73,47.69
171.23,66.84
157.67,54.28
166.37,72.16
159.04,58.14
163.66,73.72
161.16,59.88
162.65,65.54
159.68,55.69
157.09,50.34
159.5,58.43
153.41,51.2
157.3,64.16
168.84,73.75
156.49,56.49
158.95,64.13
157.57,54.17
157.16,55.58
164.68,62.83
149.65,50.5
161.35,61.95
158.38,56.28
167.32,70.72
165,64.18
169.47,55.7
155.73,51.49
161.29,55.83
164.23,65.24
176.33,82.49
158.34,48.54
162.42,57.6
171.74,79.07
170.48,69.93
153.72,60.57
157.06,64.22
168.85,66.49
173.87,77.82
173.17,65.47
155.24,49.19
161.03,66.05
168.46,67.44
167.76,65.01
